listed_year,current_ratio,cash_ratio,assets_total,equity_ratio,debt_ratio,total_borrowings_ratio,capital_impairment_ratio,net_margin,gross_profit,interest_coverage_ratio,pretax_roa,operating_roa,pretax_roe,ocf_to_total_liabilities,ocf_to_total_borrowings,ocf_to_sales,cashflow_coverage_ratio,accruals_ratio,depreciation,intangible_assets_ratio,total_debt_turnover,dividend_payer,market_to_book,spec_spread,short_term_borrowings_share,total_assets_growth,net_margin_diff,is_2y_consecutive_ocf_deficit,icr_under_1,is_2y_consecutive_operating_loss,market_KOSDAQ,market_KOSPI,firm_size_group_large,firm_size_group_mid_sized,firm_size_group_other,firm_size_group_small_and_medium,industry_macro_category_construction,industry_macro_category_it_services,industry_macro_category_manufacturing,industry_macro_category_other,industry_macro_category_transport_storage,industry_macro_category_wholesale_retail,is_speculative
2017,0.8084192853237592,0.2320508925484894,11578947868.0,0.3673529906594791,1.722177375512258,0.2881957259883916,-457.5719463007947,0.0544106748256214,1926158454.0,6.211116174507842,0.0560329783324316,0.0643053769209698,0.1525317058991141,0.1002913889840579,0.2201595706729071,0.0679705463851703,6.12840516349683,-0.0126578492856895,498511000.0,0.0146423076546146,1.475512472942828,1,0.205153,6.246,0.675939057892813,0.2365813835112088,0.0319336659470085,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1996,2.761829537468167,0.8256542093416261,425894166.0,0.922027856563783,0.0845659302819806,0.0,-34.40904283137962,0.128244797989017,115127430.0,1000000.0,0.0842622319461403,0.073817291970137,0.0913879459783017,0.847359516856857,,0.1365423355805508,1000000.0,-0.0040150326924177,5674176.0,0.0026614687180288,6.205837283023268,1,1.104238,6.229,,,,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1996,2.2511773616040864,0.6490908337358936,477104522.079,0.9046624642818448,0.1053846483990442,0.0,-37.91961701208295,0.1342536365198506,129885140.162,10.59408884250782,0.0876769572581697,0.0843791590332779,0.09691676257152,0.933453244793288,,0.1880672709540469,11.17338876435007,-0.0254645258151384,0.0,0.0005052205855221,4.963400808965698,0,,6.168,,0.1202419759818921,0.0060088385308335,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1996,2.098463518719518,0.5052330127116538,518118728.639,0.9042705161184044,0.1092134683700212,0.0,-41.247023458701534,0.1593745252663157,170316860.883,21.01254923337053,0.1129547500699915,0.0963339542716599,0.1249125654951701,0.9028027936456966,,0.1665091843101167,19.447636181234977,-0.0038203442156964,0.0,0.0004055580726679,5.42193992112929,0,,6.092,,0.0859648246075705,0.025120888746465,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1996,2.0256804151886523,0.5058649861219319,575946070.0,0.8801801894403064,0.1361309993804922,0.0,-44.711120018034265,0.1703879793649373,174293990.0,128.762562263087,0.1135380887311202,0.085637804595142,0.1289941424418078,0.834274702756486,,0.1988717869589072,150.30096958115348,-0.014317347455813,8257881.0,0.0003492983292689,4.195037996660994,1,0.833495,6.282,,0.1116102124177242,0.0110134540986216,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1996,1.8701455713479935,0.7194936370614177,642564454.0,0.8755908025998588,0.1420860029944784,0.0,-49.73250910730387,0.1844372748625296,214376403.0,184.7421789813961,0.1330972503499236,0.1194453296042423,0.1520085066616997,0.8807913638430617,,0.2032806281748686,169.4815489672669,-0.0101575211005991,9769443.0,7.168152504122178e-05,4.3328839139820845,1,0.848568,6.246,,0.1156677464610532,0.0140492954975922,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1999,1.6670798696120226,0.1501675877261504,833278628.0,0.5168757646331954,0.9347008864106005,0.2520124805121007,-7.61403056,0.0263776019543307,60345993.0,2.7503725948912567,0.0320252867447837,0.0326461030991424,0.0619593506526868,0.1687309933923216,0.3234682345878205,0.1000395209753634,6.867740415330699,-0.060024024761139,21942237.0,0.003614348068939,1.686643356018015,1,0.49222,5.726,0.4365823536564261,,,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1999,1.3214081108701845,0.0574078525507837,792329474.0,0.5706524909611024,0.7523799787779485,0.1449348670828317,-8.04289576,0.0377675032496419,76528788.0,4.663827174715245,0.0522363200639939,0.0463463990738782,0.0915378814451799,0.1274249100090296,0.3774769232762706,0.0588876705047429,5.505410855290689,-0.0196216832897976,21660827.0,0.0032314461142966,2.163863995923673,1,0.421325,5.913,0.6226508239342402,-0.0491422108092276,0.0113899012953112,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1999,1.7536341848192118,0.1844322946823747,835966016.0,0.6153686862313791,0.6250420640090862,0.1586858669623239,-8.483495648460613,0.0403029130485413,105298188.0,8.607462891696395,0.0566623320725994,0.0604585485924824,0.0920786730628252,0.1312623117564505,0.3181606300904975,0.0559069554934014,7.187901697588763,-0.0140914591915659,22289581.0,0.0045547629055772,2.347870861469876,1,0.480835,6.043,0.636654181440971,0.0550737331273378,0.0025354097988993,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1999,1.812353657153016,0.2305955480650329,827026979.0,0.6347885405561842,0.575327744769664,0.1247842327039732,-8.678168721382573,0.0290679039484678,90460038.0,9.284659484177856,0.0395889708937778,0.0464047074333714,0.0623656042358468,0.2313739752051824,0.6771723104028939,0.089096567913641,16.90685570194018,-0.0569320218028824,22487747.0,0.0037605327020413,2.596889876043791,1,0.406585,6.229,0.7477711394117555,-0.0106930626711026,-0.0112350091000735,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
