market,stock_code,corp_name,fiscal_year,eval_year,firm_size_group,industry_macro_category,listed_year,current_ratio,cash_ratio,assets_total,equity_ratio,debt_ratio,total_borrowings_ratio,capital_impairment_ratio,net_margin,gross_profit,interest_coverage_ratio,pretax_roa,operating_roa,pretax_roe,ocf_to_total_liabilities,ocf_to_total_borrowings,ocf_to_sales,cashflow_coverage_ratio,accruals_ratio,depreciation,intangible_assets_ratio,total_debt_turnover,dividend_payer,market_to_book,spec_spread,short_term_borrowings_share,total_assets_growth,net_margin_diff,is_2y_consecutive_ocf_deficit,icr_under_1,is_2y_consecutive_operating_loss,market_KOSDAQ,market_KOSPI,firm_size_group_large,firm_size_group_mid_sized,firm_size_group_other,firm_size_group_small_and_medium,industry_macro_category_construction,industry_macro_category_it_services,industry_macro_category_manufacturing,industry_macro_category_other,industry_macro_category_transport_storage,industry_macro_category_wholesale_retail,is_speculative
KOSPI,69260,티케이지휴켐스(주),2024,2025,mid_sized,manufacturing,2002,1.956727280054939,0.1178375082160405,1168226901.0,0.7489028657455988,0.3352866504902658,0.0443549818581005,-20.402120689687223,0.0651813302582744,128226911.0,41.08169774138835,0.0857564236144909,0.0691667354439734,0.1145094077442378,0.2701894330066392,1.5295641946050464,0.0667011965974533,40.29593333984113,-0.001545901740881,45696461.0,0.0201169464424103,4.050743416752362,1,0.79665,6.084,0.6585659487312223,0.0623004874761221,-0.0628480422606183,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
KOSPI,69460,(주)대호에이엘,2017,2018,small_and_medium,manufacturing,2002,0.7568772145482687,0.1108198715909806,88319324.206,0.3049866533305072,2.278832004875709,0.0,-0.9378572024460432,0.0385825008928628,6139996.979,0.8304448685843302,0.0592591515056502,0.019611759675153,0.1943008025385046,0.1149573544967219,,0.0558617566859316,3.383172551902798,-0.0247138468123799,3887887.725,0.0,2.0578900721479276,0,,6.229,,,,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
KOSPI,69460,(주)대호에이엘,2024,2025,mid_sized,manufacturing,2002,1.7887658262667874,0.6218941023018735,150164209.033,0.630526486655636,0.5859761979295776,0.0,-0.1302594910451989,0.0082780115459959,11926101.671,1.503812365258194,0.0102136627687556,0.0388036770780677,0.016198626044926,0.0243811179622138,,0.0080263638303287,0.349106307737709,0.0002824301627738,3734687.854,0.0097714064586291,3.037629302335686,0,,6.084,,0.700241825704533,-0.0303044893468669,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
KOSPI,69620,(주)대웅제약,2014,2015,mid_sized,manufacturing,2002,5.067617481852812,0.7988074975754845,694263908.0,0.656099183251796,0.5241598001139757,0.208640361872304,-14.725301916652644,0.0414056174830962,270187409.0,32.75275401887191,0.0773264970011951,0.0748193783393389,0.1178579382128554,0.108667442138308,0.1791159762662544,0.0352569450705952,16.35936265530863,0.0065173242449469,16108100.0,0.0451211284916743,3.082157059289236,1,1.709347,5.726,0.0334927419067391,,,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
KOSPI,69620,(주)대웅제약,2015,2016,mid_sized,manufacturing,2002,3.032079759252512,0.4010778408308464,944529005.0,0.6143173379837076,0.6278231756931484,0.2090786814958636,-19.03147725654083,0.0424845498107449,302603495.0,12.824557581716569,0.0505558037362759,0.0461229298088098,0.0822959089877042,0.0985148854330579,0.1817281560712518,0.0427395664218377,10.564707510108317,-0.00022670981925,19668533.0,0.0803301641329691,2.3050043245811183,1,1.419765,5.913,0.0378815358625176,0.3604754533775937,0.0010789323276487,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
KOSPI,69620,(주)대웅제약,2016,2017,mid_sized,manufacturing,2002,2.277313075214374,0.3512978154767082,1144699986.0,0.5281306005012916,0.8934710449476304,0.2594876007974372,-19.87074327192042,0.0295568133296614,373688247.0,5.489237433638243,0.0241192402705244,0.0226203243790377,0.0456690830783729,0.0284687632287019,0.0517694801906356,0.0173967820689288,3.259894932031866,0.009389796568059,21718563.0,0.0787566874312864,1.6364384583254583,1,1.316676,6.043,0.0264971703562941,0.2119267697872338,-0.0129277364810835,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
KOSPI,69620,(주)대웅제약,2017,2018,mid_sized,manufacturing,2002,1.9329772670631031,0.339943210448505,1213524544.0,0.5204155302193871,0.9215414259033324,0.2437446967698084,-20.80237069535439,0.0369010341389394,406982215.0,4.714409322724813,0.0297748473062609,0.0321024813157796,0.0572136025489267,0.1785917541789233,0.3513915702378374,0.1082342700999823,12.578104516277218,-0.0564486613300834,32811099.0,0.0932218129079719,1.6500481225950676,1,3.01802,6.229,0.0195752683763948,0.0601245381687285,0.007344220809278,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
KOSPI,69620,(주)대웅제약,2018,2019,mid_sized,manufacturing,2002,1.403552007724319,0.1778268283755011,1207846352.0,0.5032175234818278,0.9872121961907634,0.155234130309316,-19.983230661636753,-0.0149474840510979,409942687.0,2.5600606590376005,-0.0005153983360294,0.0203388187241881,-0.001024205859254,0.0791610696636787,0.2533323834970449,0.0460522590369824,4.949968695067868,-0.0520900757748035,42176289.0,0.0734576006733677,1.718939989460848,1,3.593346,6.168,0.0399947673314784,-0.0046790911877922,-0.0518485181900374,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
KOSPI,69620,(주)대웅제약,2019,2020,mid_sized,manufacturing,2002,2.007997456930987,0.1224594445304613,1245668149.0,0.5105052212425157,0.958843824488427,0.2403648533843984,-20.953686331747107,0.0259250350252982,478293427.0,4.429707893877565,0.0187222198935745,0.0358739982521621,0.0366739048192429,0.0944656986236717,0.1923761548200072,0.0517324726446708,5.709755486840564,-0.0230676765903243,31746477.0,0.0833590656414865,1.826042595576627,1,2.505274,6.092,0.0314441392988795,0.0313134174204965,0.0408725190763962,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
KOSPI,69620,(주)대웅제약,2020,2021,mid_sized,manufacturing,2002,1.6169889461425315,0.2212677231431701,1366907921.0,0.5086287132577089,0.9660706811589386,0.2550116460990206,-23.00186785133885,0.0228799734445983,446941722.0,1.600375123470288,0.0099197120681547,0.0124219954681204,0.0195028550484696,0.1503459510621981,0.2896953322329045,0.0956784066501292,9.517698381879462,-0.0562094855253969,32492194.0,0.0862485359758186,1.5713676296050123,1,2.749786,6.282,0.1636727269661304,0.0973291097611583,-0.0030450615806999,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
KOSPI,69620,(주)대웅제약,2021,2022,mid_sized,manufacturing,2002,1.139438858916192,0.1647795310882791,1415179681.0,0.4963379904547965,1.0147561122284754,0.1682362340249004,-23.249009802309832,0.0262425331708942,544745895.0,8.674849806313594,0.0140860007161168,0.0628204165121842,0.028379856039651,0.0561108817702808,0.1679835478580084,0.0346878768298202,3.902540692977652,-0.0068805934191476,31956651.0,0.116112932658761,1.6175934331629036,1,2.441337,6.246,0.2356693400872379,0.035314566005796,0.0033625597262959,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
KOSPI,69620,(주)대웅제약,2022,2023,mid_sized,manufacturing,2002,1.1610233464583766,0.217733523907229,1563340614.0,0.4741276407471366,1.1091366826547613,0.2217952587522299,-24.589028136631786,0.0305940303966515,638957560.0,11.396899189761044,0.0245177900815413,0.0612772086531361,0.0517113704716854,0.143792811027662,0.3409300321032205,0.0923485317929736,14.063883186634538,-0.0505657137619786,30816247.0,0.1312315673006625,1.5570665633322227,1,2.477624,5.851,0.4087815311517798,0.1046940787726021,0.0043514972257572,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
KOSPI,69620,(주)대웅제약,2023,2024,mid_sized,manufacturing,2002,0.8616540005535158,0.1671462969533799,1770310793.0,0.5153225256306733,0.9405322885432928,0.1312909348567701,-30.49441532990698,0.0872539779571029,688166721.0,9.012189529529872,0.0689140372879147,0.0692488287846076,0.1337299144910751,0.1585129289291181,0.5851709878680014,0.0988918551251541,9.998512891070906,-0.009041297755902,32583358.0,0.1336696030638728,1.6028916509707465,1,1.483438,6.374,0.7203408078361917,0.1323896898388901,0.0566599475604513,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
KOSPI,69620,(주)대웅제약,2024,2025,mid_sized,manufacturing,2002,0.9735896116610928,0.1635650953313542,1976977111.0,0.4688899025902784,1.1326968099971844,0.2688690329505793,-31.002022651179963,0.0164101940787811,734167553.0,21.17583814651619,0.0286045193367946,0.0748325295102518,0.0610047671719424,0.0490406300566878,0.0968723452299665,0.0361937854649556,7.3703953184258255,-0.0142367783842288,36241997.0,0.144595346303936,1.3549461441155717,1,1.5799,6.084,0.3884795399934626,0.116740133324149,-0.0708437838783218,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
KOSPI,69960,(주)현대백화점,2014,2015,large,wholesale_retail,2002,0.5698568305170189,0.0122808038850036,5683921344.0,0.666612358913037,0.5001222024004734,0.0353201872175661,-31.381000041833243,0.187532209192941,1294770797.0,72.65838501498502,0.0697411821890264,0.0639796357111587,0.104620295823415,0.2103040830496088,1.9850625855118915,0.2567984902353146,79.62348431568432,-0.0189115273583912,113199993.0,0.006159036672271,0.8189459480735222,1,0.759705,5.726,0.3524515085055544,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
KOSPI,69960,(주)현대백화점,2015,2016,large,wholesale_retail,2002,0.8378672138455879,0.0404239859231517,6160846844.0,0.6542736700110703,0.5284124149197078,0.1167876858845673,-33.448371219053605,0.1691422646871529,1393644614.0,43.2253010927176,0.063096837795697,0.0588922919506356,0.0964379902291184,0.1883297867235611,0.5575122539536383,0.2420916707899706,47.78934094907422,-0.0196197461259272,124880311.0,0.0048874196620103,0.7779275763970779,1,0.734432,5.913,0.0569831418543642,0.0839078289680146,-0.018389944505788,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
KOSPI,69960,(주)현대백화점,2016,2017,large,wholesale_retail,2002,0.8675810566748482,0.0527779058130275,6587262226.0,0.6543832015652932,0.5281565871617531,0.1153464777826805,-35.83883869208344,0.1752985407341447,1516572941.0,24.5344409973125,0.0661684349348687,0.058167782434353,0.1011157297079036,0.1941508540610397,0.5817411843330336,0.241301833734537,28.302696105110854,-0.0183543550950175,141886274.0,0.0043365528834194,0.8045975078441823,1,0.591767,6.043,0.2368989934393403,0.0692137611593579,0.0061562760469917,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
KOSPI,69960,(주)현대백화점,2017,2018,large,wholesale_retail,2002,0.5746509382792063,0.0495059856067281,6777281518.0,0.6813542085769382,0.4676654042962156,0.0059020714860025,-38.46365496659088,0.1635425169741278,1536238443.0,33.52694159809931,0.0657487186885365,0.058086518459421,0.0964971197959691,0.202465295962119,10.93085955,0.2365807283217125,37.23723028232067,-0.0199172577738565,141187902.0,0.0039879382209839,0.8557979231799391,1,0.529601,6.229,1.0,0.0288464745262442,-0.0117560237600168,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
KOSPI,69960,(주)현대백화점,2018,2019,large,wholesale_retail,2002,0.973394412048957,0.1863693017228644,6988562089.0,0.6909994312851557,0.4471791939685816,0.0715454758264221,-40.26998913489409,0.1543432883616725,1511739729.0,24.31483562047649,0.056991036199979,0.0510346834524632,0.0824762418313199,0.2015886428337224,0.870649116,0.2337682345355321,29.6777691484781,-0.0211639522002392,153363557.0,0.0036366293489762,0.862344035896295,1,0.438091,6.168,0.0,0.031174825841136,-0.0091992286124552,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
KOSPI,69960,(주)현대백화점,2019,2020,large,wholesale_retail,2002,0.9458851748181232,0.0371773503075367,7623094297.0,0.6531844194764261,0.5309611959231533,0.0684761305137506,-41.55356458755734,0.110512109222182,1626818226.0,16.311507408041628,0.0444194270472632,0.0383367592756933,0.0680044191544994,0.1427809201690879,0.7231519559386973,0.1716661949414522,21.069172364029622,-0.0176404424188903,210509752.0,0.003139926395692,0.8317358010864295,1,0.390567,6.092,0.0421455938697318,0.0907958174971005,-0.0438311791394905,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
KOSPI,69960,(주)현대백화점,2020,2021,large,wholesale_retail,2002,0.8724599154165541,0.0152062951118737,8707032548.0,0.5779571314633382,0.7302321323868526,0.1214569155645242,-42.00655264978555,0.0462163138405185,1428196797.0,4.446458986760768,0.0168740652099374,0.0156039374208159,0.0291960498302249,0.070581351854204,0.2452586257710338,0.1141006859213957,8.488415491680922,-0.0177226266410874,229050766.0,0.0073880424410238,0.618588322096746,1,0.332042,6.282,0.4775281326787085,0.1421913738396984,-0.0642957953816634,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
KOSPI,69960,(주)현대백화점,2021,2022,large,wholesale_retail,2002,0.9832544064158936,0.0235676926451996,8969196456.0,0.582619423783976,0.7163863049831661,0.09667581853667,-43.65882914521609,0.065330522114717,2340278942.0,6.434003366614539,0.0353277206664409,0.0294747906679144,0.0606360159381499,0.1336063305278714,0.5768214644149041,0.1400066591924293,12.172781458089933,-0.0297435239944531,288403062.0,0.0068013502992446,0.9542855411201472,1,0.336328,6.246,0.1337785839813438,0.0301094438954657,0.0191142082741985,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
KOSPI,69960,(주)현대백화점,2022,2023,large,wholesale_retail,2002,0.8511842030684583,0.053275921637988,12069249655.0,0.5275581377473793,0.8955256841831697,0.1518893928290358,-53.415100305134835,0.0371004765267625,3337448653.0,4.564511149210565,0.0204413341385968,0.0265906119414015,0.0387470738786806,0.0858278291644834,0.2669617587398566,0.0976026779973119,6.96053210522519,-0.0251354083038892,319967281.0,0.1053598774861037,0.8793593672383383,1,0.216852,5.851,0.5657005035856051,0.3456333255947583,-0.0282300455879544,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
KOSPI,69960,(주)현대백화점,2023,2024,large,wholesale_retail,2002,0.9044915076577988,0.0475967028959377,11712592639.0,0.5361005812745572,0.865321611147186,0.1557586650734707,-52.66216047291819,-0.0094537495707364,2492631593.0,2.741485551898231,0.0035536332802532,0.0259097001281784,0.0066286689557483,0.1394646086016129,0.4153704760665612,0.1801032779001558,6.845598368827922,-0.0680935714731809,357910111.0,0.1072349526455685,0.7743590801213965,1,0.19306,6.374,0.5064727661943071,-0.0295508856138579,-0.0465542260974989,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
KOSPI,69960,(주)현대백화점,2024,2025,large,wholesale_retail,2002,0.9264632163083264,0.0382978355241646,11217721674.0,0.5557673531382001,0.799314037345649,0.1159040587549525,-52.28028373621367,-0.0001799470812029,2465413352.0,2.7792861532018653,0.0005439900522887,0.025320871497315,0.0009788089372595,0.147274367569017,0.5644675675974679,0.1752570945365805,7.181121137223361,-0.0654912569905146,360218445.0,0.1066277173530094,0.8403332712917773,1,0.171501,6.084,0.4297159584750004,-0.0422511889769139,0.0092738024895334,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
KOSPI,70960,모나용평(주),2018,2019,mid_sized,it_services,2016,0.5557050086964885,0.3187929434207256,812775928.0,0.5095753266452547,0.9624184079197188,0.1879844920800853,-0.7209303124718166,0.0561553620536144,41553466.0,2.341353434917749,0.0161170705833207,0.0302208544247142,0.0316284359555358,0.1317215219654466,0.3436426262132151,0.2894609066123679,5.004829542854877,-0.0520671965570318,16303863.0,0.0148003915785261,0.4550580715959747,1,0.707757,6.168,0.752670655472076,,,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
KOSPI,70960,모나용평(주),2019,2020,mid_sized,it_services,2016,0.4872224446564287,0.2204637574063873,849935619.0,0.4656614797079118,1.1474827607111806,0.1791907840963187,-0.6445247122197002,-0.106555000700758,13278059.0,-0.3152225887984219,-0.0205478010446812,-0.004852283993995,-0.0441260485139761,0.0519664700650082,0.1549615782941935,0.1823419319258732,1.8038931982229465,-0.043994266346896,17282478.0,0.0138305381457368,0.2849946225541474,1,0.729694,6.092,0.7550855173744193,0.0457194778042196,-0.1627103627543725,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
KOSPI,70960,모나용평(주),2020,2021,mid_sized,it_services,2016,0.4820543285317271,0.2078740522681725,911905132.0,0.4142660554738494,1.413907648929071,0.1370083384945792,-0.5696870274909074,-0.1378310042813902,9109396.0,-0.5658477706353172,-0.0261053273686368,-0.0076238917361416,-0.0630158494129499,0.0953334276043461,0.4075666138970158,0.3996367459864787,4.144465126651615,-0.0750987307745516,18228805.0,0.0129077045264397,0.2385502048091733,0,0.542146,6.282,0.9204520745136848,0.0729108318497239,-0.0312760035806321,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
KOSPI,70960,모나용평(주),2021,2022,mid_sized,it_services,2016,0.500904625091355,0.1766957314893775,841499592.0,0.4590074881462331,1.1786136954729038,0.2118707705802429,-0.6049360803665934,0.0367020428183687,50791283.0,2.2894203413238188,0.012638002562454,0.0365194389779335,0.0275333254659839,-0.0253556778390205,-0.0647433895969686,-0.0488428865699151,-0.8599395414870601,0.0240247805135002,18140006.0,0.0135207266981063,0.519127341147737,0,0.609993,6.246,0.757196874446107,-0.0772070882478595,0.1745330470997589,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
KOSPI,70960,모나용평(주),2022,2023,mid_sized,it_services,2016,0.5742675054091668,0.1511950464380647,868285864.0,0.4350036003810837,1.2988315478859318,0.2025619375970861,-0.5694216604530586,-0.0845792389973643,19088402.0,0.1317148302333231,-0.0149527540851453,0.0017878040681772,-0.0343738628187124,0.051523617162531,0.1437123802107243,0.1763694001596776,2.1447011280557575,-0.0430708877692842,17289412.0,0.0130655081124296,0.2921346736785614,0,0.449847,5.851,0.7618758810149326,0.0318315923794292,-0.121281281815733,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
KOSPI,70960,모나용평(주),2023,2024,mid_sized,it_services,2016,0.6130272663879535,0.0643682101484209,1004928193.0,0.3838822770494209,1.6049652713486957,0.1411162190371546,-0.6029395803527672,0.0472617888841978,42520677.0,1.560150678724094,0.0127007134329646,0.0212999646632463,0.0330849174142248,0.2118020834458861,0.9247343661787716,0.6196060077148242,9.558320548270904,-0.1205412275660973,17208713.0,0.0112988689929211,0.3418334890377124,0,0.380551,6.374,0.9399790780260696,0.1573702102790423,0.1318410278815622,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
KOSPI,71320,한국지역난방공사,2014,2015,mid_sized,other,2010,,,0.0,,,,,,0.0,1000000.0,,,,,,,1000000.0,,0.0,,,0,,5.726,,,,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
KOSPI,71320,한국지역난방공사,2015,2016,mid_sized,other,2010,0.5046551544657809,0.0040956382923007,4843831863.638,0.3554322539052661,1.8134756736695352,0.0,-28.73818363772444,0.0578532771041864,288007624.486,3.296973780557261,0.0295478101369326,0.0433408201539692,0.0831320450304659,0.0,,0.0,0.0,0.0239106407145216,181854932.72,0.0,0.6412017209107612,0,,5.913,,,,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
KOSPI,71320,한국지역난방공사,2016,2017,mid_sized,other,2010,0.5907874332416331,0.0071816403349527,5133804856.969,0.3515916990480769,1.844208218531517,0.0,-30.17787511742206,0.0736727364588995,239728106.269,2.971807550967274,0.0271426840684921,0.0314885393433987,0.0771994451006097,0.0,,0.0,0.0,0.0246809784865504,185370509.277,0.0,0.5166625773179894,0,,6.043,,0.0598643804108455,0.0158194593547131,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
KOSPI,71320,한국지역난방공사,2017,2018,mid_sized,other,2010,0.6320253395992703,0.0343141500642622,5721590908.623,0.3197943687477574,2.1270094089391707,0.0,-30.60502646670485,0.0380927177806245,208555565.107,2.666571288345972,0.0146082720293813,0.020937540208171,0.0456802040842184,0.1144471468985974,,0.2428078147335552,9.914543754095364,-0.065634533756867,196700345.53,0.0,0.4713486961866769,0,,6.229,,0.1144932594888363,-0.0355800186782749,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
KOSPI,71320,한국지역난방공사,2018,2019,mid_sized,other,2010,0.6693886432553818,0.0084688778489396,5657998589.0,0.2757428199139482,2.6265676847436055,0.4135738040920179,-25.94856170928384,-0.0910710093576841,113207177.0,0.2522098424237641,-0.0503802092765067,0.0025665391695628,-0.1827072389127994,0.093320880625565,0.1634250457264957,0.1537449796155874,6.641799663740473,-0.1076243329547426,216347993.0,0.0139629336694413,0.6069848970606888,1,0.423028,6.168,0.0128205128205128,-0.0111144471246904,-0.1291637271383086,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
KOSPI,71320,한국지역난방공사,2019,2020,mid_sized,other,2010,0.6453362294582597,0.0223390612396363,5892614210.0,0.2595441570575855,2.8529089282411717,0.427653993659293,-25.417262321370952,-0.0108027293301086,144638593.0,0.6933992649482168,-0.0042853754038651,0.0071637236879283,-0.0165111611544169,0.0432668978616685,0.0749138972222222,0.0797257137261361,3.1009836291447193,-0.0363782294853475,229233404.0,0.0138112197913598,0.5426969021599936,0,0.358099,6.092,0.0238095238095238,0.0414661858446073,0.0802682800275755,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
KOSPI,71320,한국지역난방공사,2020,2021,mid_sized,other,2010,0.6340337839347169,0.0321458404526158,6073139097.0,0.297002056628508,2.366980051760403,0.3820100219911034,-30.15596651933923,0.0133099752952287,243218141.0,2.3394596584747185,0.0036278724475261,0.0218754360600148,0.0122149741611516,0.0894503634727804,0.1646119681034482,0.1819517936555814,6.7250420751220945,-0.0582834295981875,242796868.0,0.0135499830788743,0.4916157278564784,1,0.259019,6.282,0.0,0.0306357892382708,0.0241127046253374,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
KOSPI,71320,한국지역난방공사,2021,2022,mid_sized,other,2010,0.4697626942590121,0.0109448338449641,6517362464.0,0.2797418208778022,2.5747247117434875,0.3928411267813138,-30.49182403549124,0.0084590932803514,151310655.0,0.7648692727445273,0.0044683523681336,0.0060892971994752,0.015973129631145,0.0889684788067646,0.1631200762243618,0.1646305201887161,8.049045954342075,-0.06078768323664,255589576.0,0.0122872211638281,0.5404130334082643,1,0.246096,6.246,0.1836855898353629,0.0731455940502724,-0.0048508820148772,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
KOSPI,71320,한국지역난방공사,2022,2023,mid_sized,other,2010,0.5608127344940026,0.0195600061171876,7478129880.0,0.2229171099927459,3.4859723863225134,0.4283089557679627,-27.794195657145544,-0.0440876402199365,-291229637.0,-6.312987949304118,-0.0344843102671546,-0.0540099865181801,-0.1546956636405201,0.0025146188610652,0.0045622844565166,0.0035017191414688,0.2284022651835826,-0.0265563304177327,276259264.0,0.010285461369922,0.7181098082042222,1,0.197957,5.851,0.1654724550804727,0.1474166000904503,-0.0525467335002879,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
KOSPI,71320,한국지역난방공사,2023,2024,mid_sized,other,2010,0.4435463180152131,0.0069628918723886,7968409129.0,0.2626927826009723,2.80672811068049,0.4048737894567512,-35.156660290615285,0.0504302214963073,413471894.0,3.568785363666891,0.0291708928641783,0.0394959040010406,0.1110456578797167,-0.0241363402449764,-0.0439541860393032,-0.0358664240747196,-1.6080082590200957,0.0428179371159896,303535793.0,0.0087608610288263,0.6729508410064444,1,0.135245,6.374,0.1673795796912776,0.0655617456325858,0.0945178617162438,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
KOSPI,71320,한국지역난방공사,2024,2025,mid_sized,other,2010,0.6200401733791261,0.0040801492950389,8362237777.0,0.2712490626897418,2.686648683994949,0.4603767262620377,-38.17953724514507,0.0587820412012626,432911854.0,3.349363678458133,0.0311769542976964,0.0392170179496679,0.1149384775325734,0.0683820327082862,0.1082449819650093,0.1167179745951256,4.2560710773185,-0.0247361097012728,325579836.0,0.0073902631864853,0.5858740519229503,1,0.211335,6.084,0.1568212226604599,0.0494237484075348,0.0083518197049553,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
KOSPI,71840,롯데하이마트(주),2014,2015,large,wholesale_retail,2011,,,0.0,,,,,,0.0,1000000.0,,,,,,,1000000.0,,0.0,,,0,,5.726,,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
KOSPI,71840,롯데하이마트(주),2015,2016,large,wholesale_retail,2011,1.0030269918653294,0.2032919656178354,2905213285.312,0.6136650027144347,0.6295535765876876,0.2251391113887725,-14.10377387369856,0.0273590815461037,963471314.209,1000000.0,0.0492997135119525,0.0551353567845872,0.0803365244781506,0.0,0.0,0.0,1000000.0,0.0366908405716423,0.0,0.0073141264957825,3.471299579802728,0,,5.913,0.0,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
KOSPI,71840,롯데하이마트(주),2016,2017,large,wholesale_retail,2011,1.6205426238031952,0.3507098882145203,3004858847.474,0.6308653629848756,0.5851242732183001,0.2159834681780724,-15.059678867058356,0.0308236558703606,1013373882.688,1000000.0,0.0540911099280534,0.0580858835471506,0.0857411313122768,0.0,0.0,0.0,1000000.0,0.0404105562319764,0.0,0.0068383914972491,3.5516150095931436,0,,6.043,0.0,0.0342988801083149,0.0034645743242569,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
KOSPI,71840,롯데하이마트(주),2017,2018,large,wholesale_retail,2011,1.098107909591676,0.3889489935501619,3204628139.906,0.6321415069579402,0.5819242827643262,0.2026597254270038,,,1061163222.286,1000000.0,0.0620886132129627,0.0647386275772656,0.0982194849247478,0.2135448863384728,0.3876167300621507,,1000000.0,-0.0785543000853085,0.0,0.0076971822583207,0.0,0,,6.229,0.0,0.0664820887010828,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
KOSPI,71840,롯데하이마트(주),2018,2019,large,wholesale_retail,2011,1.701152186526943,0.5570634648085511,3117063800.362,0.6614747637887766,0.5117734715565385,0.160208675564807,-16.467673623424414,,1072905907.074,11.104261575145289,0.0,0.0598258111294812,0.0,0.0677683971196591,0.1431964440234603,,4.258134267651514,0.004476612596245,0.0,0.0072215693122437,0.0,0,,6.168,0.0,-0.027324337090346,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
KOSPI,71840,롯데하이마트(주),2019,2020,large,wholesale_retail,2011,1.2139921473688176,0.0844301085386984,3107565420.859,0.6184583049677983,0.6169238766258749,0.1189515729872617,-15.281964493306257,-0.0248126592207792,1000700588.995,5.273240816240839,-0.0270027073340919,0.035351544171396,-0.0436613222220339,0.1099435211878279,0.3526480262375748,0.0323748759659887,6.257211907750662,-0.0740977314991972,0.0,0.0064411076196964,3.3959518888451856,0,,6.092,0.0,-0.0030472201120479,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
KOSPI,71840,롯데하이마트(주),2020,2021,large,wholesale_retail,2011,1.168987399389573,0.2795815237788379,3349190376.151,0.5750507077015938,0.7389770790768618,0.1401451461631807,-15.316314736752126,0.0070886639694116,1006457252.695,6.924955265166645,0.0194072766519467,0.0480939882238386,0.0337488092650389,0.2599822090958529,0.7883202436195708,0.0913230011938255,15.907682688820753,-0.1019036471074621,0.0,0.0050854704095901,2.84684258836459,0,,6.282,0.0,0.0777537791063492,0.0319013231901908,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
KOSPI,71840,롯데하이마트(주),2021,2022,large,wholesale_retail,2011,1.1865211989607642,0.0689668848657302,2943544893.057,0.620801672170255,0.6108204034053404,0.1288851336267537,-14.48102240249288,-0.0148464320354239,932718658.401,5.636219962828677,-0.0113666975509423,0.0362945802226401,-0.0183097083343955,0.131249066850391,0.3861533543737713,0.0378573791028824,7.728741714749934,-0.0692873761022168,0.0,0.0067507903357855,3.4669348475948207,0,,6.246,0.0,-0.1211174754300414,-0.0219350960048355,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
