market,stock_code,corp_name,fiscal_year,eval_year,evaluation_date,security_name,security_type_code,rating_raw,credit_rating,rating_rank,rating_agency,rating_agency_group,is_investment_grade,is_speculative,selection_scope,selection_rule,candidate_count_in_year,big3_candidate_count_in_year,other_domestic_candidate_count_in_year,foreign_candidate_count_in_year
KOSPI,010780,아이에스동서(주),2017,2018,2018-06-28,회사채신용평가,10,BBB0,BBB,9,한국기업평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,2,2,0,0
KOSPI,010780,아이에스동서(주),2018,2019,2019-05-14,회사채신용평가,10,BBB0,BBB,9,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,2,2,0,0
KOSPI,010780,아이에스동서(주),2019,2020,2020-06-26,회사채신용평가,10,BBB0,BBB,9,한국기업평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,2,2,0,0
KOSPI,010780,아이에스동서(주),2020,2021,2021-05-07,회사채신용평가,10,BBB0,BBB,9,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,2,2,0,0
KOSPI,010780,아이에스동서(주),2021,2022,2022-06-10,회사채신용평가,10,BBB0,BBB,9,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,2,2,0,0
KOSPI,010780,아이에스동서(주),2022,2023,2023-06-26,회사채신용평가,10,BBB0,BBB,9,한국기업평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,2,2,0,0
KOSPI,010780,아이에스동서(주),2023,2024,2024-06-24,회사채신용평가,10,BBB0,BBB,9,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,2,2,0,0
KOSPI,010950,에쓰-오일(주),2014,2015,2015-11-26,회사채,10,AA+,AA+,2,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,12,9,1,2
KOSPI,010950,에쓰-오일(주),2015,2016,2016-08-22,회사채,10,AA+,AA+,2,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,8,8,0,0
KOSPI,010950,에쓰-오일(주),2016,2017,2017-09-06,회사채,10,AA+,AA+,2,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,9,9,0,0
KOSPI,010950,에쓰-오일(주),2017,2018,2018-06-20,회사채,10,AA+ (안정적),AA+,2,NICE신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,4,4,0,0
KOSPI,010950,에쓰-오일(주),2018,2019,2019-10-23,회사채,10,AA+(안정적),AA+,2,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,6,6,0,0
KOSPI,010950,에쓰-오일(주),2019,2020,2020-12-28,회사채,10,AA(안정적),AA,3,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,11,11,0,0
KOSPI,010950,에쓰-오일(주),2020,2021,2021-06-28,회사채,10,AA(안정적),AA,3,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,8,3,0,5
KOSPI,010950,에쓰-오일(주),2021,2022,2022-06-23,회사채,10,AA(안정적),AA,3,NICE신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,11,6,0,5
KOSPI,010950,에쓰-오일(주),2022,2023,2023-06-02,회사채,10,AA(긍정적),AA,3,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,3,3,0,0
KOSPI,010950,에쓰-오일(주),2023,2024,2024-10-21,회사채,10,AA(긍정적),AA,3,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,12,12,0,0
KOSPI,011070,엘지이노텍(주),2014,2015,2015-11-13,회사채,10,AA-,AA-,4,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,6,6,0,0
KOSPI,011070,엘지이노텍(주),2015,2016,2016-04-06,회사채,10,AA-,AA-,4,한국기업평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,4,3,1,0
KOSPI,011070,엘지이노텍(주),2016,2017,2017-06-02,회사채,10,AA-,AA-,4,NICE신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,8,6,2,0
KOSPI,011070,엘지이노텍(주),2017,2018,2018-04-23,회사채,10,AA-,AA-,4,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,8,6,2,0
KOSPI,011070,엘지이노텍(주),2018,2019,2019-04-17,회사채,10,AA-,AA-,4,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,4,3,1,0
KOSPI,011070,엘지이노텍(주),2019,2020,2020-08-11,회사채,10,AA-,AA-,4,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,6,6,0,0
KOSPI,011070,엘지이노텍(주),2020,2021,2021-06-23,회사채,10,AA-,AA-,4,한국기업평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,3,3,0,0
KOSPI,011070,엘지이노텍(주),2021,2022,2022-06-22,회사채,10,AA-,AA-,4,NICE신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,4,4,0,0
KOSPI,011070,엘지이노텍(주),2022,2023,2023-06-23,회사채,10,AA-,AA-,4,NICE신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,6,6,0,0
KOSPI,011070,엘지이노텍(주),2023,2024,2024-06-20,회사채,10,AA-,AA-,4,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,6,6,0,0
KOSPI,011150,씨제이씨푸드(주),2019,2020,2020-11-04,회사채,10,A-,A-,7,한국기업평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,1,1,0,0
KOSPI,011150,씨제이씨푸드(주),2020,2021,2021-04-27,회사채,10,A-,A-,7,한국기업평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,1,1,0,0
KOSPI,011150,씨제이씨푸드(주),2021,2022,2022-06-14,회사채,10,A-,A-,7,한국기업평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,1,1,0,0
KOSPI,011150,씨제이씨푸드(주),2022,2023,2023-05-19,회사채,10,A-,A-,7,한국기업평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,1,1,0,0
KOSPI,011160,두산건설(주),2014,2015,2015-10-13,회사채,10,BBB-,BBB-,10,한국기업평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,10,10,0,0
KOSPI,011160,두산건설(주),2015,2016,2016-05-26,회사채,10,BB+,BB+,11,NICE신용평가,BIG3,0,1,BIG3,lowest_grade_among_big3_within_eval_year,4,4,0,0
KOSPI,011160,두산건설(주),2016,2017,2017-06-29,회사채,10,BB+,BB+,11,NICE신용평가,BIG3,0,1,BIG3,lowest_grade_among_big3_within_eval_year,4,4,0,0
KOSPI,011160,두산건설(주),2017,2018,2018-12-20,회사채,10,BB,BB,12,한국신용평가,BIG3,0,1,BIG3,lowest_grade_among_big3_within_eval_year,7,7,0,0
KOSPI,011160,두산건설(주),2018,2019,2019-05-13,회사채,10,BB-,BB-,13,한국신용평가,BIG3,0,1,BIG3,lowest_grade_among_big3_within_eval_year,8,8,0,0
KOSPI,011170,롯데케미칼(주),2014,2015,2015-10-30,회사채,10,AA+,AA+,2,한국기업평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,7,6,1,0
KOSPI,011170,롯데케미칼(주),2015,2016,2016-12-01,회사채,10,AA+,AA+,2,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,4,4,0,0
KOSPI,011170,롯데케미칼(주),2016,2017,2017-07-13,회사채,10,AA+,AA+,2,NICE신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,5,5,0,0
KOSPI,011170,롯데케미칼(주),2017,2018,2018-08-22,회사채,10,AA+,AA+,2,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,5,5,0,0
KOSPI,011170,롯데케미칼(주),2018,2019,2019-06-13,회사채,10,AA+,AA+,2,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,3,3,0,0
KOSPI,011170,롯데케미칼(주),2019,2020,2020-07-15,회사채,10,AA+,AA+,2,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,5,5,0,0
KOSPI,011170,롯데케미칼(주),2020,2021,2021-06-14,회사채,10,AA+,AA+,2,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,3,3,0,0
KOSPI,011170,롯데케미칼(주),2021,2022,2022-11-16,회사채,10,AA+/N,AA+,2,한국기업평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,11,11,0,0
KOSPI,011170,롯데케미칼(주),2022,2023,2023-08-23,회사채,10,AA,AA,3,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,10,10,0,0
KOSPI,011170,롯데케미칼(주),2023,2024,2024-06-28,회사채,10,AA/N,AA,3,한국기업평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,3,3,0,0
KOSPI,011200,에이치엠엠(주),2014,2015,2015-12-11,회사채,10,B+/부정적,B+,14,한국기업평가,BIG3,0,1,BIG3,lowest_grade_among_big3_within_eval_year,7,7,0,0
KOSPI,011200,에이치엠엠(주),2015,2016,2016-04-12,회사채,10,D,D,20,한국신용평가,BIG3,0,1,BIG3,lowest_grade_among_big3_within_eval_year,7,7,0,0
KOSPI,011200,에이치엠엠(주),2016,2017,2017-06-22,기업신용등급,40,BB,BB,12,한국신용평가,BIG3,0,1,BIG3,lowest_grade_among_big3_within_eval_year,3,3,0,0
KOSPI,011200,에이치엠엠(주),2017,2018,2018-06-14,기업신용등급,40,BB,BB,12,한국신용평가,BIG3,0,1,BIG3,lowest_grade_among_big3_within_eval_year,2,2,0,0
KOSPI,011200,에이치엠엠(주),2019,2020,2020-11-19,회사채,10,BB,BB,12,한국신용평가,BIG3,0,1,BIG3,lowest_grade_among_big3_within_eval_year,3,3,0,0
KOSPI,011200,에이치엠엠(주),2020,2021,2021-12-03,기업신용등급,40,BBB-,BBB-,10,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,2,2,0,0
KOSPI,011200,에이치엠엠(주),2021,2022,2022-04-13,기업신용등급,40,BBB,BBB,9,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,5,5,0,0
KOSPI,011200,에이치엠엠(주),2022,2023,2023-05-31,기업신용등급,40,A-,A-,7,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,3,3,0,0
KOSPI,011200,에이치엠엠(주),2023,2024,2024-10-30,기업신용등급,40,A-,A-,7,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,2,2,0,0
KOSPI,011210,현대위아(주),2014,2015,2015-06-11,회사채,10,AA(안정적),AA,3,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,9,5,4,0
KOSPI,011210,현대위아(주),2015,2016,2016-05-31,회사채,10,AA(안정적),AA,3,한국기업평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,5,3,2,0
KOSPI,011210,현대위아(주),2016,2017,2017-07-10,회사채,10,AA(안정적),AA,3,한국기업평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,5,4,1,0
KOSPI,011210,현대위아(주),2017,2018,2018-12-24,회사채,10,AA-(안정적),AA-,4,NICE신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,9,7,2,0
KOSPI,011210,현대위아(주),2018,2019,2019-06-14,회사채,10,AA-(안정적),AA-,4,NICE신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,3,3,0,0
KOSPI,011210,현대위아(주),2019,2020,2020-10-16,회사채,10,AA-(안정적),AA-,4,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,8,8,0,0
KOSPI,011210,현대위아(주),2020,2021,2021-06-23,회사채,10,AA-(안정적),AA-,4,한국기업평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,5,4,1,0
KOSPI,011210,현대위아(주),2021,2022,2022-06-15,회사채,10,AA-(안정적),AA-,4,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,5,5,0,0
KOSPI,011210,현대위아(주),2022,2023,2023-06-19,회사채,10,AA-(안정적),AA-,4,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,4,4,0,0
KOSPI,011210,현대위아(주),2023,2024,2024-06-25,회사채,10,AA-(안정적),AA-,4,한국기업평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,3,3,0,0
KOSPI,011210,현대위아(주),2024,2025,2025-02-21,회사채,10,AA-(안정적),AA-,4,한국기업평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,2,2,0,0
KOSPI,011230,삼화전자공업(주),2020,2021,2021-04-21,기업신용평가,40,B-,B-,16,NICE디앤비,OTHER,0,1,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSPI,011230,삼화전자공업(주),2021,2022,2022-04-22,기업신용평가,40,B-,B-,16,NICE디앤비,OTHER,0,1,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSPI,011230,삼화전자공업(주),2022,2023,2023-04-24,기업신용평가,40,B-,B-,16,NICE디앤비,OTHER,0,1,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSPI,011230,삼화전자공업(주),2023,2024,2024-04-24,기업신용평가,40,B-,B-,16,NICE디앤비,OTHER,0,1,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSPI,011420,(주)갤럭시아에스엠,2020,2021,2021-08-05,기업신용등급,40,B,B,15,(주)이크레더블,OTHER,0,1,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,4,0,4,0
KOSPI,011420,(주)갤럭시아에스엠,2021,2022,2022-03-31,기업신용등급,40,BBB,BBB,9,(주)이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,2,0,2,0
KOSPI,011420,(주)갤럭시아에스엠,2022,2023,2023-04-06,기업신용등급,40,BBB,BBB,9,(주)이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSPI,011420,(주)갤럭시아에스엠,2023,2024,2024-04-18,기업신용등급,40,BBB,BBB,9,(주)이크레더블,OTHER,1,0,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSPI,011690,(주)와이투솔루션,2014,2015,2015-04-02,회사채,10,BB,BB,12,한국신용평가,BIG3,0,1,BIG3,lowest_grade_among_big3_within_eval_year,1,1,0,0
KOSPI,011690,(주)와이투솔루션,2015,2016,2016-05-12,회사채,10,BB+,BB+,11,나이스디앤비,OTHER,0,1,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSPI,011690,(주)와이투솔루션,2016,2017,2017-04-27,회사채,10,BB,BB,12,나이스디앤비,OTHER,0,1,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSPI,011690,(주)와이투솔루션,2017,2018,2018-05-16,회사채,10,B+,B+,14,나이스디앤비,OTHER,0,1,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSPI,011690,(주)와이투솔루션,2018,2019,2019-04-22,회사채,10,B-,B-,16,나이스디앤비,OTHER,0,1,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSPI,011690,(주)와이투솔루션,2019,2020,2020-04-27,회사채,10,D,D,20,나이스디앤비,OTHER,0,1,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSPI,011690,(주)와이투솔루션,2020,2021,2021-04-28,회사채,10,CCC+,CCC,17,나이스디앤비,OTHER,0,1,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,2,0,2,0
KOSPI,011690,(주)와이투솔루션,2021,2022,2022-05-19,회사채,10,B-,B-,16,나이스디앤비,OTHER,0,1,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,1,0,1,0
KOSPI,011690,(주)와이투솔루션,2022,2023,2023-09-20,회사채,10,BB-,BB-,13,나이스디앤비,OTHER,0,1,OTHER_DOMESTIC,lowest_grade_among_other_domestic_agencies_within_eval_year,2,0,2,0
KOSPI,011760,현대코퍼레이션(주),2017,2018,2018-11-23,회사채,10,A-/STABLE,A-,7,한국기업평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,6,4,2,0
KOSPI,011760,현대코퍼레이션(주),2018,2019,2019-10-16,회사채,10,A-/STABLE,A-,7,NICE신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,5,5,0,0
KOSPI,011760,현대코퍼레이션(주),2019,2020,2020-10-14,회사채,10,A-/STABLE,A-,7,한국기업평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,4,4,0,0
KOSPI,011760,현대코퍼레이션(주),2022,2023,2023-06-21,기업신용평가,40,A/STABLE,A,6,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,1,1,0,0
KOSPI,011780,금호석유화학(주),2014,2015,2015-06-09,회사채,10,A-,A-,7,NICE신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,4,3,1,0
KOSPI,011780,금호석유화학(주),2015,2016,2016-10-20,회사채,10,A-,A-,7,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,8,6,2,0
KOSPI,011780,금호석유화학(주),2016,2017,2017-05-31,회사채,10,BBB+,BBB+,8,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,7,6,1,0
KOSPI,011780,금호석유화학(주),2017,2018,2018-06-30,회사채,10,BBB+,BBB+,8,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,11,9,2,0
KOSPI,011780,금호석유화학(주),2018,2019,2019-04-30,회사채,10,A-,A-,7,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,6,6,0,0
KOSPI,011780,금호석유화학(주),2019,2020,2020-11-23,회사채,10,A,A,6,NICE신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,6,6,0,0
KOSPI,011780,금호석유화학(주),2020,2021,2021-06-21,회사채,10,A+,A+,5,한국기업평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,3,3,0,0
KOSPI,011780,금호석유화학(주),2021,2022,2022-06-27,회사채,10,A+,A+,5,NICE신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,3,3,0,0
KOSPI,011780,금호석유화학(주),2022,2023,2023-05-02,회사채,10,A+,A+,5,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,3,3,0,0
KOSPI,011780,금호석유화학(주),2023,2024,2024-03-21,회사채,10,A+,A+,5,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,3,3,0,0
KOSPI,011790,에스케이씨(주),2014,2015,2015-10-30,회사채,10,A,A,6,NICE신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,16,13,3,0
KOSPI,011790,에스케이씨(주),2015,2016,2016-06-16,회사채,10,A,A,6,NICE신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,18,13,5,0
KOSPI,011790,에스케이씨(주),2016,2017,2017-06-21,회사채,10,A,A,6,NICE신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,13,11,2,0
KOSPI,011790,에스케이씨(주),2017,2018,2018-02-06,회사채,10,A,A,6,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,17,14,3,0
KOSPI,011790,에스케이씨(주),2018,2019,2019-06-28,회사채,10,A+,A+,5,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,6,6,0,0
KOSPI,011790,에스케이씨(주),2019,2020,2020-05-18,회사채,10,A+,A+,5,한국기업평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,4,4,0,0
KOSPI,011790,에스케이씨(주),2020,2021,2021-06-28,회사채,10,A+,A+,5,한국기업평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,7,7,0,0
KOSPI,011790,에스케이씨(주),2021,2022,2022-06-28,회사채,10,A+,A+,5,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,3,3,0,0
KOSPI,011790,에스케이씨(주),2022,2023,2023-12-18,회사채,10,A+,A+,5,NICE신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,4,4,0,0
KOSPI,011790,에스케이씨(주),2023,2024,2024-10-11,공모사채,10,A+,A+,5,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,6,6,0,0
KOSPI,011810,(주)STX,2014,2015,2015-06-23,회사채,10,CCC,CCC,17,NICE신용평가,BIG3,0,1,BIG3,lowest_grade_among_big3_within_eval_year,2,2,0,0
KOSPI,011810,(주)STX,2015,2016,2016-06-28,회사채,10,CC,CC,18,NICE신용평가,BIG3,0,1,BIG3,lowest_grade_among_big3_within_eval_year,1,1,0,0
KOSPI,011810,(주)STX,2016,2017,2017-06-27,회사채,10,CC,CC,18,NICE신용평가,BIG3,0,1,BIG3,lowest_grade_among_big3_within_eval_year,1,1,0,0
KOSPI,011930,(주)신성이엔지,2015,2016,2016-06-03,회사채,10,B+(안정적),B+,14,NICE신용평가,BIG3,0,1,BIG3,lowest_grade_among_big3_within_eval_year,4,2,2,0
KOSPI,011930,(주)신성이엔지,2016,2017,2017-06-30,회사채,10,BB-(안정적),BB-,13,NICE신용평가,BIG3,0,1,BIG3,lowest_grade_among_big3_within_eval_year,2,1,1,0
KOSPI,011930,(주)신성이엔지,2017,2018,2018-06-29,회사채,10,BB-(부정적),BB-,13,NICE신용평가,BIG3,0,1,BIG3,lowest_grade_among_big3_within_eval_year,2,1,1,0
KOSPI,011930,(주)신성이엔지,2018,2019,2019-06-14,회사채,10,B+(안정적),B+,14,한국신용평가,BIG3,0,1,BIG3,lowest_grade_among_big3_within_eval_year,5,4,1,0
KOSPI,011930,(주)신성이엔지,2019,2020,2020-05-14,회사채,10,B+(안정적),B+,14,한국신용평가,BIG3,0,1,BIG3,lowest_grade_among_big3_within_eval_year,3,3,0,0
KOSPI,011930,(주)신성이엔지,2020,2021,2021-07-14,회사채,10,B+(안정적),B+,14,한국신용평가,BIG3,0,1,BIG3,lowest_grade_among_big3_within_eval_year,3,3,0,0
KOSPI,011930,(주)신성이엔지,2021,2022,2022-04-07,회사채,10,BB-(안정적),BB-,13,NICE신용평가,BIG3,0,1,BIG3,lowest_grade_among_big3_within_eval_year,1,1,0,0
KOSPI,011930,(주)신성이엔지,2022,2023,2023-08-17,회사채,10,BB-(안정적),BB-,13,한국기업평가,BIG3,0,1,BIG3,lowest_grade_among_big3_within_eval_year,1,1,0,0
KOSPI,012030,(주)디비아이엔씨,2014,2015,2015-04-03,회사채,10,B(하향검토),B,15,NICE신용평가,BIG3,0,1,BIG3,lowest_grade_among_big3_within_eval_year,3,3,0,0
KOSPI,012330,현대모비스(주),2014,2015,2015-07-28,기업평가,40,Baa1(STABLE),BBB+,8,무디스(미국)(Aaa~D),FOREIGN,1,0,FOREIGN_BACKFILL,lowest_grade_among_preferred_foreign_scope_within_eval_year,5,0,0,5
KOSPI,012330,현대모비스(주),2015,2016,2016-08-03,기업평가,40,Baa1(STABLE),BBB+,8,무디스(미국)(Aaa~D),FOREIGN,1,0,FOREIGN_BACKFILL,lowest_grade_among_preferred_foreign_scope_within_eval_year,3,0,0,3
KOSPI,012330,현대모비스(주),2016,2017,2017-08-10,기업평가,40,Baa1(STABLE),BBB+,8,무디스(미국)(Aaa~D),FOREIGN,1,0,FOREIGN_BACKFILL,lowest_grade_among_preferred_foreign_scope_within_eval_year,4,0,0,4
KOSPI,012330,현대모비스(주),2017,2018,2018-11-02,기업평가,40,Baa1(Negative),BBB+,8,무디스(미국)(Aaa~D),FOREIGN,1,0,FOREIGN_BACKFILL,lowest_grade_among_preferred_foreign_scope_within_eval_year,11,0,0,11
KOSPI,012330,현대모비스(주),2018,2019,2019-08-01,기업평가,40,Baa1(Negative),BBB+,8,무디스(미국)(Aaa~D),FOREIGN,1,0,FOREIGN_BACKFILL,lowest_grade_among_preferred_foreign_scope_within_eval_year,9,0,0,9
KOSPI,012330,현대모비스(주),2019,2020,2020-09-14,기업평가,40,BBB+ (Negative),BBB+,8,S&P(미국),FOREIGN,1,0,FOREIGN_BACKFILL,lowest_grade_among_preferred_foreign_scope_within_eval_year,9,0,0,9
KOSPI,012330,현대모비스(주),2020,2021,2021-06-22,회사채,10,AA+ (안정적),AA+,2,NICE신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,4,2,0,2
KOSPI,012330,현대모비스(주),2021,2022,2022-06-30,회사채,10,AA+ (안정적),AA+,2,한국신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,2,2,0,0
KOSPI,012330,현대모비스(주),2022,2023,2023-06-21,회사채,10,AA+ (안정적),AA+,2,NICE신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,3,2,0,1
KOSPI,012330,현대모비스(주),2023,2024,2024-06-21,회사채,10,AA+ (안정적),AA+,2,NICE신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,4,2,0,2
KOSPI,012450,한화에어로스페이스(주),2014,2015,2015-11-10,회사채,10,AA-,AA-,4,한국기업평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,4,4,0,0
KOSPI,012450,한화에어로스페이스(주),2015,2016,2016-10-14,회사채,10,AA-,AA-,4,NICE신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,4,4,0,0
KOSPI,012450,한화에어로스페이스(주),2016,2017,2017-10-31,회사채,10,AA-,AA-,4,NICE신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,4,4,0,0
KOSPI,012450,한화에어로스페이스(주),2017,2018,2018-10-22,회사채,10,AA-,AA-,4,한국기업평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,4,4,0,0
KOSPI,012450,한화에어로스페이스(주),2018,2019,2019-09-09,회사채,10,AA-,AA-,4,한국기업평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,4,4,0,0
KOSPI,012450,한화에어로스페이스(주),2019,2020,2020-04-13,회사채,10,AA-,AA-,4,한국기업평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,2,2,0,0
KOSPI,012450,한화에어로스페이스(주),2020,2021,2021-04-13,회사채,10,AA-,AA-,4,NICE신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,2,2,0,0
KOSPI,012450,한화에어로스페이스(주),2021,2022,2022-06-13,회사채,10,AA-,AA-,4,NICE신용평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,2,2,0,0
KOSPI,012450,한화에어로스페이스(주),2022,2023,2023-12-22,회사채,10,AA-,AA-,4,한국기업평가,BIG3,1,0,BIG3,lowest_grade_among_big3_within_eval_year,4,4,0,0
