review_priority,error_type,error_type_ko,review_category,market,stock_code,corp_name,fiscal_year,eval_year,industry_macro_category,firm_size_group,actual_label_name,predicted_label_name,prob_speculative,threshold,probability_gap_from_threshold,top_shap_features,risk_increasing_features,risk_decreasing_features,model_misread_hypothesis_ko,recommended_next_action_ko
하,false_negative,False Negative: 실제 투기등급인데 모델은 투자적격,규모·우량기업 안정 신호가 위험을 가림,KOSDAQ,140070,(주)서플러스글로벌,2023,2024,wholesale_retail,mid_sized,투기등급,투자적격,0.2326359080701688,0.315,0.0823640919298312,"산업 대분류(위험↑, SHAP=+0.552, 값=wholesale_retail, 산업백분위=-); 매출총이익(위험↑, SHAP=+0.526, 값=39,255,762, 산업백분위=36p); 배당금 지급 여부(위험↓, SHAP=-0.519, 값=1.000, 산업백분위=69p); 이자보상배율(위험↑, SHAP=+0.295, 값=2.198, 산업백분위=32p); 자산총계(위험↓, SHAP=-0.257, 값=344,199,779, 산업백분위=41p)","산업 대분류(위험↑, SHAP=+0.552, 값=wholesale_retail, 산업백분위=-); 매출총이익(위험↑, SHAP=+0.526, 값=39,255,762, 산업백분위=36p); 이자보상배율(위험↑, SHAP=+0.295, 값=2.198, 산업백분위=32p); 감가상각비(위험↑, SHAP=+0.210, 값=5,719,534, 산업백분위=45p); 현금흐름 커버리지(위험↑, SHAP=+0.146, 값=-3.459, 산업백분위=9p)","배당금 지급 여부(위험↓, SHAP=-0.519, 값=1.000, 산업백분위=69p); 자산총계(위험↓, SHAP=-0.257, 값=344,199,779, 산업백분위=41p); 상장연도(위험↓, SHAP=-0.254, 값=2,017.00, 산업백분위=92p); 자본잠식률(위험↓, SHAP=-0.254, 값=-50.131, 산업백분위=19p); 순이익률(위험↓, SHAP=-0.179, 값=0.0335, 산업백분위=65p)","자산규모, 배당, 매출총이익, 감가상각비 같은 우량·규모성 안정 신호가 실제 투기등급 위험을 낮춰 본 사례입니다.","규모가 큰 기업의 이벤트성 위험은 뉴스, 공시, 등급전망, 감사의견 같은 외부근거 플래그로 보완하는 편이 좋습니다."
하,false_negative,False Negative: 실제 투기등급인데 모델은 투자적격,현재 재무비율 안정 신호가 위험을 가림,KOSDAQ,024830,(주)세원물산,2023,2024,manufacturing,mid_sized,투기등급,투자적격,0.2412288857051393,0.315,0.0737711142948606,"이자보상배율(위험↓, SHAP=-0.724, 값=1,000,000, 산업백분위=93p); 매출총이익(위험↑, SHAP=+0.246, 값=0.0000, 산업백분위=9p); 자산총계(위험↑, SHAP=+0.242, 값=0.0000, 산업백분위=7p); 자본잠식률(위험↑, SHAP=+0.241, 값=-, 산업백분위=-); 배당금 지급 여부(위험↑, SHAP=+0.209, 값=0.0000, 산업백분위=22p)","매출총이익(위험↑, SHAP=+0.246, 값=0.0000, 산업백분위=9p); 자산총계(위험↑, SHAP=+0.242, 값=0.0000, 산업백분위=7p); 자본잠식률(위험↑, SHAP=+0.241, 값=-, 산업백분위=-); 배당금 지급 여부(위험↑, SHAP=+0.209, 값=0.0000, 산업백분위=22p); 산업 대분류(위험↑, SHAP=+0.098, 값=manufacturing, 산업백분위=-)","이자보상배율(위험↓, SHAP=-0.724, 값=1,000,000, 산업백분위=93p); 현금흐름 커버리지(위험↓, SHAP=-0.203, 값=1,000,000, 산업백분위=93p); 상장연도(위험↓, SHAP=-0.153, 값=1,994.00, 산업백분위=21p); 기업규모 그룹(위험↓, SHAP=-0.108, 값=mid_sized, 산업백분위=-); 총부채회전율(위험↓, SHAP=-0.100, 값=-, 산업백분위=-)",현재 재무비율은 양호해 보였지만 다음 연도 라벨은 투기등급으로 나타난 사례입니다.,"단일 연도 수준값보다 악화 속도, 최근 공시 이슈, 산업 충격 신호를 함께 보도록 보완합니다."
하,false_negative,False Negative: 실제 투기등급인데 모델은 투자적격,현재 재무비율 안정 신호가 위험을 가림,KOSDAQ,161580,(주)필옵틱스,2023,2024,manufacturing,mid_sized,투기등급,투자적격,0.2569062583037855,0.315,0.0580937416962145,"자본잠식률(위험↓, SHAP=-0.623, 값=-14.080, 산업백분위=46p); 현금흐름 커버리지(위험↓, SHAP=-0.490, 값=25.445, 산업백분위=70p); 매출총이익(위험↑, SHAP=+0.439, 값=43,643,337, 산업백분위=52p); 배당금 지급 여부(위험↓, SHAP=-0.429, 값=1.000, 산업백분위=72p); 상장연도(위험↓, SHAP=-0.416, 값=2,017.00, 산업백분위=87p)","매출총이익(위험↑, SHAP=+0.439, 값=43,643,337, 산업백분위=52p); 순이익률(위험↑, SHAP=+0.402, 값=-0.1445, 산업백분위=8p); 이자보상배율(위험↑, SHAP=+0.347, 값=2.351, 산업백분위=33p); 자기자본비율(위험↑, SHAP=+0.334, 값=0.3922, 산업백분위=24p); 발생액 비율(위험↑, SHAP=+0.231, 값=-0.3425, 산업백분위=1p)","자본잠식률(위험↓, SHAP=-0.623, 값=-14.080, 산업백분위=46p); 현금흐름 커버리지(위험↓, SHAP=-0.490, 값=25.445, 산업백분위=70p); 배당금 지급 여부(위험↓, SHAP=-0.429, 값=1.000, 산업백분위=72p); 상장연도(위험↓, SHAP=-0.416, 값=2,017.00, 산업백분위=87p); 자산총계(위험↓, SHAP=-0.292, 값=450,911,370, 산업백분위=61p)",현재 재무비율은 양호해 보였지만 다음 연도 라벨은 투기등급으로 나타난 사례입니다.,"단일 연도 수준값보다 악화 속도, 최근 공시 이슈, 산업 충격 신호를 함께 보도록 보완합니다."
하,false_negative,False Negative: 실제 투기등급인데 모델은 투자적격,현재 재무비율 안정 신호가 위험을 가림,KOSDAQ,051490,나라엠앤디(주),2023,2024,manufacturing,mid_sized,투기등급,투자적격,0.2647707185638435,0.315,0.0502292814361565,"매출총이익(위험↑, SHAP=+0.570, 값=29,468,767, 산업백분위=45p); 자본잠식률(위험↓, SHAP=-0.555, 값=-13.540, 산업백분위=48p); 배당금 지급 여부(위험↓, SHAP=-0.343, 값=1.000, 산업백분위=72p); 이자보상배율(위험↑, SHAP=+0.264, 값=3.434, 산업백분위=39p); 자기자본비율(위험↓, SHAP=-0.157, 값=0.4219, 산업백분위=30p)","매출총이익(위험↑, SHAP=+0.570, 값=29,468,767, 산업백분위=45p); 이자보상배율(위험↑, SHAP=+0.264, 값=3.434, 산업백분위=39p); 현금흐름 커버리지(위험↑, SHAP=+0.150, 값=4.018, 산업백분위=37p); 산업 대분류(위험↑, SHAP=+0.141, 값=manufacturing, 산업백분위=-); 총부채회전율(위험↑, SHAP=+0.137, 값=1.604, 산업백분위=40p)","자본잠식률(위험↓, SHAP=-0.555, 값=-13.540, 산업백분위=48p); 배당금 지급 여부(위험↓, SHAP=-0.343, 값=1.000, 산업백분위=72p); 자기자본비율(위험↓, SHAP=-0.157, 값=0.4219, 산업백분위=30p); OCF/총차입금(위험↓, SHAP=-0.127, 값=0.1846, 산업백분위=43p)",현재 재무비율은 양호해 보였지만 다음 연도 라벨은 투기등급으로 나타난 사례입니다.,"단일 연도 수준값보다 악화 속도, 최근 공시 이슈, 산업 충격 신호를 함께 보도록 보완합니다."
하,false_negative,False Negative: 실제 투기등급인데 모델은 투자적격,규모·우량기업 안정 신호가 위험을 가림,KOSDAQ,033640,(주)네패스,2024,2025,manufacturing,mid_sized,투기등급,투자적격,0.2774527565801999,0.315,0.0375472434198,"감가상각비(위험↓, SHAP=-1.144, 값=146,983,670, 산업백분위=90p); 매출총이익(위험↓, SHAP=-0.491, 값=67,779,706, 산업백분위=61p); 자기자본비율(위험↑, SHAP=+0.474, 값=0.2918, 산업백분위=10p); 자본잠식률(위험↓, SHAP=-0.442, 값=-16.820, 산업백분위=40p); 순이익률(위험↑, SHAP=+0.380, 값=-0.1710, 산업백분위=7p)","자기자본비율(위험↑, SHAP=+0.474, 값=0.2918, 산업백분위=10p); 순이익률(위험↑, SHAP=+0.380, 값=-0.1710, 산업백분위=7p); 이자보상배율(위험↑, SHAP=+0.366, 값=0.1575, 산업백분위=17p); 발생액 비율(위험↑, SHAP=+0.333, 값=-0.2655, 산업백분위=2p); 배당금 지급 여부(위험↑, SHAP=+0.217, 값=0.0000, 산업백분위=22p)","감가상각비(위험↓, SHAP=-1.144, 값=146,983,670, 산업백분위=90p); 매출총이익(위험↓, SHAP=-0.491, 값=67,779,706, 산업백분위=61p); 자본잠식률(위험↓, SHAP=-0.442, 값=-16.820, 산업백분위=40p); 자산총계(위험↓, SHAP=-0.221, 값=710,112,536, 산업백분위=69p)","자산규모, 배당, 매출총이익, 감가상각비 같은 우량·규모성 안정 신호가 실제 투기등급 위험을 낮춰 본 사례입니다.","규모가 큰 기업의 이벤트성 위험은 뉴스, 공시, 등급전망, 감사의견 같은 외부근거 플래그로 보완하는 편이 좋습니다."
하,false_negative,False Negative: 실제 투기등급인데 모델은 투자적격,규모·우량기업 안정 신호가 위험을 가림,KOSDAQ,038290,(주)마크로젠,2023,2024,it_services,mid_sized,투기등급,투자적격,0.2832689977304288,0.315,0.0317310022695712,"순이익률(위험↑, SHAP=+0.643, 값=-0.1261, 산업백분위=9p); 산업 대분류(위험↓, SHAP=-0.548, 값=it_services, 산업백분위=-); 배당금 지급 여부(위험↓, SHAP=-0.536, 값=1.000, 산업백분위=69p); 매출총이익(위험↑, SHAP=+0.511, 값=49,239,677, 산업백분위=41p); 단기차입금 비중(위험↓, SHAP=-0.498, 값=0.2482, 산업백분위=32p)","순이익률(위험↑, SHAP=+0.643, 값=-0.1261, 산업백분위=9p); 매출총이익(위험↑, SHAP=+0.511, 값=49,239,677, 산업백분위=41p); 이자보상배율(위험↑, SHAP=+0.432, 값=-0.4302, 산업백분위=13p); 발생액 비율(위험↑, SHAP=+0.315, 값=-0.0835, 산업백분위=21p); 감가상각비(위험↑, SHAP=+0.211, 값=10,207,712, 산업백분위=52p)","산업 대분류(위험↓, SHAP=-0.548, 값=it_services, 산업백분위=-); 배당금 지급 여부(위험↓, SHAP=-0.536, 값=1.000, 산업백분위=69p); 단기차입금 비중(위험↓, SHAP=-0.498, 값=0.2482, 산업백분위=32p); 자본잠식률(위험↓, SHAP=-0.458, 값=-28.693, 산업백분위=34p)","자산규모, 배당, 매출총이익, 감가상각비 같은 우량·규모성 안정 신호가 실제 투기등급 위험을 낮춰 본 사례입니다.","규모가 큰 기업의 이벤트성 위험은 뉴스, 공시, 등급전망, 감사의견 같은 외부근거 플래그로 보완하는 편이 좋습니다."
하,false_negative,False Negative: 실제 투기등급인데 모델은 투자적격,현재 재무비율 안정 신호가 위험을 가림,KOSDAQ,311390,(주)네오크레마,2023,2024,manufacturing,small_and_medium,투기등급,투자적격,0.283625267156044,0.315,0.0313747328439559,"현금비율(위험↓, SHAP=-0.607, 값=0.3285, 산업백분위=58p); 순이익률(위험↑, SHAP=+0.592, 값=-0.1994, 산업백분위=6p); 현금흐름 커버리지(위험↓, SHAP=-0.519, 값=35.631, 산업백분위=73p); OCF/매출액(위험↓, SHAP=-0.416, 값=0.0913, 산업백분위=68p); 매출총이익(위험↑, SHAP=+0.330, 값=5,701,944, 산업백분위=21p)","순이익률(위험↑, SHAP=+0.592, 값=-0.1994, 산업백분위=6p); 매출총이익(위험↑, SHAP=+0.330, 값=5,701,944, 산업백분위=21p); 자산총계(위험↑, SHAP=+0.313, 값=71,136,284, 산업백분위=20p); 배당금 지급 여부(위험↑, SHAP=+0.279, 값=0.0000, 산업백분위=22p); 감가상각비(위험↑, SHAP=+0.243, 값=1,319,888, 산업백분위=22p)","현금비율(위험↓, SHAP=-0.607, 값=0.3285, 산업백분위=58p); 현금흐름 커버리지(위험↓, SHAP=-0.519, 값=35.631, 산업백분위=73p); OCF/매출액(위험↓, SHAP=-0.416, 값=0.0913, 산업백분위=68p); 순이익률 변화(위험↓, SHAP=-0.212, 값=-0.1306, 산업백분위=7p)",현재 재무비율은 양호해 보였지만 다음 연도 라벨은 투기등급으로 나타난 사례입니다.,"단일 연도 수준값보다 악화 속도, 최근 공시 이슈, 산업 충격 신호를 함께 보도록 보완합니다."
하,false_negative,False Negative: 실제 투기등급인데 모델은 투자적격,현재 재무비율 안정 신호가 위험을 가림,KOSDAQ,088290,이원컴포텍(주),2023,2024,manufacturing,small_and_medium,투기등급,투자적격,0.3147086048314541,0.315,0.0002913951685459,"이자보상배율(위험↓, SHAP=-0.686, 값=1,000,000, 산업백분위=93p); 기업규모 그룹(위험↑, SHAP=+0.394, 값=small_and_medium, 산업백분위=-); 상장연도(위험↓, SHAP=-0.275, 값=2,009.00, 산업백분위=60p); 자산총계(위험↑, SHAP=+0.261, 값=0.0000, 산업백분위=7p); 매출총이익(위험↑, SHAP=+0.237, 값=0.0000, 산업백분위=9p)","기업규모 그룹(위험↑, SHAP=+0.394, 값=small_and_medium, 산업백분위=-); 자산총계(위험↑, SHAP=+0.261, 값=0.0000, 산업백분위=7p); 매출총이익(위험↑, SHAP=+0.237, 값=0.0000, 산업백분위=9p); 배당금 지급 여부(위험↑, SHAP=+0.229, 값=0.0000, 산업백분위=22p); 자본잠식률(위험↑, SHAP=+0.228, 값=-, 산업백분위=-)","이자보상배율(위험↓, SHAP=-0.686, 값=1,000,000, 산업백분위=93p); 상장연도(위험↓, SHAP=-0.275, 값=2,009.00, 산업백분위=60p); 현금흐름 커버리지(위험↓, SHAP=-0.192, 값=1,000,000, 산업백분위=93p); 자기자본비율(위험↓, SHAP=-0.112, 값=-, 산업백분위=-)",현재 재무비율은 양호해 보였지만 다음 연도 라벨은 투기등급으로 나타난 사례입니다.,"단일 연도 수준값보다 악화 속도, 최근 공시 이슈, 산업 충격 신호를 함께 보도록 보완합니다."
하,false_positive,False Positive: 실제 투자적격인데 모델은 투기등급,수익성·현금흐름 경고 과대반응,KOSDAQ,272110,(주)케이엔제이,2023,2024,manufacturing,small_and_medium,투자적격,투기등급,0.3851820916229586,0.315,0.0701820916229585,"매출총이익(위험↑, SHAP=+0.680, 값=22,945,149, 산업백분위=40p); 순이익률(위험↓, SHAP=-0.543, 값=0.1738, 산업백분위=96p); 자본잠식률(위험↓, SHAP=-0.391, 값=-15.363, 산업백분위=44p); 상장연도(위험↑, SHAP=+0.297, 값=2,019.00, 산업백분위=94p); 배당금 지급 여부(위험↑, SHAP=+0.271, 값=0.0000, 산업백분위=22p)","매출총이익(위험↑, SHAP=+0.680, 값=22,945,149, 산업백분위=40p); 상장연도(위험↑, SHAP=+0.297, 값=2,019.00, 산업백분위=94p); 배당금 지급 여부(위험↑, SHAP=+0.271, 값=0.0000, 산업백분위=22p); 기업규모 그룹(위험↑, SHAP=+0.186, 값=small_and_medium, 산업백분위=-); 이자보상배율(위험↑, SHAP=+0.162, 값=5.180, 산업백분위=49p)","순이익률(위험↓, SHAP=-0.543, 값=0.1738, 산업백분위=96p); 자본잠식률(위험↓, SHAP=-0.391, 값=-15.363, 산업백분위=44p); 현금비율(위험↓, SHAP=-0.220, 값=0.6028, 산업백분위=78p)",수익성 또는 현금흐름 지표 악화가 모델 위험 판단을 키웠지만 실제 라벨은 안정적이었던 사례입니다.,일시적 부진인지 구조적 악화인지 구분하는 추세 변수와 산업 내 비교 지표를 보강합니다.
하,false_positive,False Positive: 실제 투자적격인데 모델은 투기등급,규모/상장맥락 보조 신호 과민반응,KOSPI,042660,한화오션(주),2024,2025,manufacturing,large,투자적격,투기등급,0.3804751947112185,0.315,0.0654751947112184,"무형자산 비중(위험↑, SHAP=+0.938, 값=0.0023, 산업백분위=8p); 기업규모 그룹(위험↓, SHAP=-0.843, 값=large, 산업백분위=-); 감가상각비(위험↓, SHAP=-0.775, 값=173,293,000, 산업백분위=91p); 매출총이익(위험↓, SHAP=-0.693, 값=683,926,234, 산업백분위=89p); 자산총계(위험↓, SHAP=-0.617, 값=17,843,809,161, 산업백분위=95p)","무형자산 비중(위험↑, SHAP=+0.938, 값=0.0023, 산업백분위=8p); 자기자본비율(위험↑, SHAP=+0.414, 값=0.2726, 산업백분위=8p); 2년 연속 OCF 적자 여부(위험↑, SHAP=+0.350, 값=1.000, 산업백분위=97p); OCF/총차입금(위험↑, SHAP=+0.308, 값=-0.5546, 산업백분위=5p); 산업 대분류(위험↑, SHAP=+0.291, 값=manufacturing, 산업백분위=-)","기업규모 그룹(위험↓, SHAP=-0.843, 값=large, 산업백분위=-); 감가상각비(위험↓, SHAP=-0.775, 값=173,293,000, 산업백분위=91p); 매출총이익(위험↓, SHAP=-0.693, 값=683,926,234, 산업백분위=89p); 자산총계(위험↓, SHAP=-0.617, 값=17,843,809,161, 산업백분위=95p); 순이익률(위험↓, SHAP=-0.434, 값=0.0490, 산업백분위=65p)",핵심 위험 요인은 다른 재무지표였지만 절대금액·규모·상장연차가 보조적으로 위험 판단을 키운 사례입니다.,"보조 맥락 변수가 FP를 키우는지 세그먼트별로 확인하고, 필요하면 committee_view에서 근거 강도를 낮춰 해석합니다."
하,false_positive,False Positive: 실제 투자적격인데 모델은 투기등급,규모/상장맥락 과민반응,KOSPI,484870,(주)엠앤씨솔루션,2024,2025,manufacturing,mid_sized,투자적격,투기등급,0.3740644066920322,0.315,0.0590644066920322,"상장연도(위험↑, SHAP=+0.693, 값=2,024.00, 산업백분위=100p); 이자보상배율(위험↓, SHAP=-0.679, 값=1,000,000, 산업백분위=93p); 시장구분(위험↓, SHAP=-0.442, 값=-, 산업백분위=-); 매출총이익(위험↑, SHAP=+0.266, 값=0.0000, 산업백분위=9p); 자산총계(위험↑, SHAP=+0.260, 값=0.0000, 산업백분위=7p)","상장연도(위험↑, SHAP=+0.693, 값=2,024.00, 산업백분위=100p); 매출총이익(위험↑, SHAP=+0.266, 값=0.0000, 산업백분위=9p); 자산총계(위험↑, SHAP=+0.260, 값=0.0000, 산업백분위=7p); 자본잠식률(위험↑, SHAP=+0.242, 값=-, 산업백분위=-); 배당금 지급 여부(위험↑, SHAP=+0.240, 값=0.0000, 산업백분위=22p)","이자보상배율(위험↓, SHAP=-0.679, 값=1,000,000, 산업백분위=93p); 시장구분(위험↓, SHAP=-0.442, 값=-, 산업백분위=-); 현금흐름 커버리지(위험↓, SHAP=-0.183, 값=1,000,000, 산업백분위=93p); 자기자본비율(위험↓, SHAP=-0.099, 값=-, 산업백분위=-)","절대금액, 기업규모, 상장연차 같은 맥락 변수가 위험 신호처럼 작동했지만 실제 등급은 투자적격으로 유지된 사례입니다.","절대금액을 단독으로 늘리기보다 산업 내 위치, 규모조정 비율, 외부근거 확인을 함께 쓰는 방향이 적절합니다."
하,false_positive,False Positive: 실제 투자적격인데 모델은 투기등급,부채·상환능력 경고 과대반응,KOSPI,006390,한일현대시멘트(주),2024,2025,manufacturing,mid_sized,투자적격,투기등급,0.3712236651474705,0.315,0.0562236651474705,"상장연도(위험↑, SHAP=+0.715, 값=1,975.00, 산업백분위=4p); 이자보상배율(위험↓, SHAP=-0.710, 값=1,000,000, 산업백분위=93p); 자본잠식률(위험↑, SHAP=+0.271, 값=-, 산업백분위=-); 매출총이익(위험↑, SHAP=+0.264, 값=0.0000, 산업백분위=9p); 자산총계(위험↑, SHAP=+0.256, 값=0.0000, 산업백분위=7p)","상장연도(위험↑, SHAP=+0.715, 값=1,975.00, 산업백분위=4p); 자본잠식률(위험↑, SHAP=+0.271, 값=-, 산업백분위=-); 매출총이익(위험↑, SHAP=+0.264, 값=0.0000, 산업백분위=9p); 자산총계(위험↑, SHAP=+0.256, 값=0.0000, 산업백분위=7p); 배당금 지급 여부(위험↑, SHAP=+0.243, 값=0.0000, 산업백분위=22p)","이자보상배율(위험↓, SHAP=-0.710, 값=1,000,000, 산업백분위=93p); 현금흐름 커버리지(위험↓, SHAP=-0.197, 값=1,000,000, 산업백분위=93p); 기업규모 그룹(위험↓, SHAP=-0.189, 값=mid_sized, 산업백분위=-); 투기경계 스프레드(위험↓, SHAP=-0.158, 값=6.084, 산업백분위=34p); 시장구분(위험↓, SHAP=-0.141, 값=-, 산업백분위=-)",부채·상환능력 지표가 경고를 냈지만 실제 신용등급 하락으로 이어지지 않은 사례입니다.,단기 경고와 지속 악화를 구분하도록 2년 이상 지속 여부나 현금흐름 보완 지표를 추가 점검합니다.
하,false_positive,False Positive: 실제 투자적격인데 모델은 투기등급,수익성·현금흐름 경고 과대반응,KOSPI,298000,효성화학(주),2023,2024,manufacturing,large,투자적격,투기등급,0.3678817292420358,0.315,0.0528817292420358,"기업규모 그룹(위험↓, SHAP=-1.376, 값=large, 산업백분위=-); 감가상각비(위험↓, SHAP=-0.904, 값=245,271,000, 산업백분위=93p); 세전계속사업이익 기준 ROE(위험↑, SHAP=+0.888, 값=-6.010, 산업백분위=0p); 자산총계(위험↓, SHAP=-0.825, 값=3,115,610,853, 산업백분위=86p); 자기자본비율(위험↑, SHAP=+0.791, 값=0.0199, 산업백분위=0p)","세전계속사업이익 기준 ROE(위험↑, SHAP=+0.888, 값=-6.010, 산업백분위=0p); 자기자본비율(위험↑, SHAP=+0.791, 값=0.0199, 산업백분위=0p); 순이익률(위험↑, SHAP=+0.424, 값=-0.1243, 산업백분위=9p); 이자보상배율(위험↑, SHAP=+0.404, 값=-1.091, 산업백분위=13p); 매출총이익(위험↑, SHAP=+0.345, 값=-77,793,612, 산업백분위=0p)","기업규모 그룹(위험↓, SHAP=-1.376, 값=large, 산업백분위=-); 감가상각비(위험↓, SHAP=-0.904, 값=245,271,000, 산업백분위=93p); 자산총계(위험↓, SHAP=-0.825, 값=3,115,610,853, 산업백분위=86p); 시장구분(위험↓, SHAP=-0.293, 값=-, 산업백분위=-)",수익성 또는 현금흐름 지표 악화가 모델 위험 판단을 키웠지만 실제 라벨은 안정적이었던 사례입니다.,일시적 부진인지 구조적 악화인지 구분하는 추세 변수와 산업 내 비교 지표를 보강합니다.
하,false_positive,False Positive: 실제 투자적격인데 모델은 투기등급,수익성·현금흐름 경고 과대반응,KOSDAQ,086710,선진뷰티사이언스(주),2023,2024,manufacturing,small_and_medium,투자적격,투기등급,0.3676197289425737,0.315,0.0526197289425737,"매출총이익(위험↑, SHAP=+0.647, 값=24,440,673, 산업백분위=41p); 순이익률(위험↓, SHAP=-0.632, 값=0.0918, 산업백분위=84p); 상장연도(위험↑, SHAP=+0.439, 값=2,021.00, 산업백분위=98p); 배당금 지급 여부(위험↓, SHAP=-0.376, 값=1.000, 산업백분위=72p); 기업규모 그룹(위험↑, SHAP=+0.264, 값=small_and_medium, 산업백분위=-)","매출총이익(위험↑, SHAP=+0.647, 값=24,440,673, 산업백분위=41p); 상장연도(위험↑, SHAP=+0.439, 값=2,021.00, 산업백분위=98p); 기업규모 그룹(위험↑, SHAP=+0.264, 값=small_and_medium, 산업백분위=-); 현금흐름 커버리지(위험↑, SHAP=+0.223, 값=1.233, 산업백분위=24p); 현금비율(위험↑, SHAP=+0.156, 값=0.3534, 산업백분위=61p)","순이익률(위험↓, SHAP=-0.632, 값=0.0918, 산업백분위=84p); 배당금 지급 여부(위험↓, SHAP=-0.376, 값=1.000, 산업백분위=72p); 순이익률 변화(위험↓, SHAP=-0.208, 값=-0.2207, 산업백분위=4p); 자기자본비율(위험↓, SHAP=-0.199, 값=0.5791, 산업백분위=59p); 자본잠식률(위험↓, SHAP=-0.188, 값=-10.937, 산업백분위=55p)",수익성 또는 현금흐름 지표 악화가 모델 위험 판단을 키웠지만 실제 라벨은 안정적이었던 사례입니다.,일시적 부진인지 구조적 악화인지 구분하는 추세 변수와 산업 내 비교 지표를 보강합니다.
하,false_positive,False Positive: 실제 투자적격인데 모델은 투기등급,규모/상장맥락 보조 신호 과민반응,KOSPI,079980,(주)휴비스,2023,2024,manufacturing,mid_sized,투자적격,투기등급,0.3600017655984642,0.315,0.0450017655984641,"감가상각비(위험↓, SHAP=-1.041, 값=41,838,964, 산업백분위=77p); 자산총계(위험↓, SHAP=-0.706, 값=782,722,787, 산업백분위=71p); 상장연도(위험↓, SHAP=-0.603, 값=2,012.00, 산업백분위=71p); 매출총이익(위험↑, SHAP=+0.431, 값=8,191,571, 산업백분위=25p); 자본잠식률(위험↑, SHAP=+0.398, 값=-0.5733, 산업백분위=96p)","매출총이익(위험↑, SHAP=+0.431, 값=8,191,571, 산업백분위=25p); 자본잠식률(위험↑, SHAP=+0.398, 값=-0.5733, 산업백분위=96p); 자기자본비율(위험↑, SHAP=+0.342, 값=0.3467, 산업백분위=16p); 이자보상배율(위험↑, SHAP=+0.330, 값=-4.978, 산업백분위=7p); 세전계속사업이익 기준 ROE(위험↑, SHAP=+0.261, 값=-0.4369, 산업백분위=4p)","감가상각비(위험↓, SHAP=-1.041, 값=41,838,964, 산업백분위=77p); 자산총계(위험↓, SHAP=-0.706, 값=782,722,787, 산업백분위=71p); 상장연도(위험↓, SHAP=-0.603, 값=2,012.00, 산업백분위=71p); 순이익률 변화(위험↓, SHAP=-0.244, 값=-0.0367, 산업백분위=23p)",핵심 위험 요인은 다른 재무지표였지만 절대금액·규모·상장연차가 보조적으로 위험 판단을 키운 사례입니다.,"보조 맥락 변수가 FP를 키우는지 세그먼트별로 확인하고, 필요하면 committee_view에서 근거 강도를 낮춰 해석합니다."
하,false_positive,False Positive: 실제 투자적격인데 모델은 투기등급,규모/상장맥락 과민반응,KOSDAQ,053080,케이엔솔(주),2023,2024,manufacturing,mid_sized,투자적격,투기등급,0.3529088937433356,0.315,0.0379088937433356,"상장연도(위험↑, SHAP=+0.764, 값=2,020.00, 산업백분위=96p); 배당금 지급 여부(위험↓, SHAP=-0.417, 값=1.000, 산업백분위=72p); 자본잠식률(위험↓, SHAP=-0.399, 값=-25.077, 산업백분위=26p); 현금흐름 커버리지(위험↑, SHAP=+0.334, 값=-2.142, 산업백분위=12p); 자산총계(위험↓, SHAP=-0.260, 값=396,459,542, 산업백분위=59p)","상장연도(위험↑, SHAP=+0.764, 값=2,020.00, 산업백분위=96p); 현금흐름 커버리지(위험↑, SHAP=+0.334, 값=-2.142, 산업백분위=12p); 현금비율(위험↑, SHAP=+0.155, 값=0.3891, 산업백분위=65p); 총자산증가율(위험↑, SHAP=+0.150, 값=0.2361, 산업백분위=87p); 단기차입금 비중(위험↑, SHAP=+0.125, 값=0.8067, 산업백분위=71p)","배당금 지급 여부(위험↓, SHAP=-0.417, 값=1.000, 산업백분위=72p); 자본잠식률(위험↓, SHAP=-0.399, 값=-25.077, 산업백분위=26p); 자산총계(위험↓, SHAP=-0.260, 값=396,459,542, 산업백분위=59p); 매출총이익(위험↓, SHAP=-0.163, 값=53,397,947, 산업백분위=57p); 자기자본비율(위험↓, SHAP=-0.123, 값=0.4275, 산업백분위=31p)","절대금액, 기업규모, 상장연차 같은 맥락 변수가 위험 신호처럼 작동했지만 실제 등급은 투자적격으로 유지된 사례입니다.","절대금액을 단독으로 늘리기보다 산업 내 위치, 규모조정 비율, 외부근거 확인을 함께 쓰는 방향이 적절합니다."
